wallet,total_unlocked_percentage
0x803a8fb111d33dced269e89ce29787e78db73db4,10
0x803a9cac10bfb71cd7b9b865a537d7030611f96d,70
0x803aa65c63c13725660a230f79db370e25e139f3,80
0x803b97b4fa3d81c58aba6d61f321453a766efb7e,17.5
0x803ba2b5462cf66ccf6d168265bf3c89b008211e,75
0x803bdf76f5ef307c8e85e09caf29139d889f9ee5,70
0x803d83f2ab4b8b281807aecfe7de28e5fe38bbce,80
0x803e0953d31bb66fecb813916d7cd0f48e0375c8,80
0x803e61877f81ee8fbe94f47cc86a3145c30df9fa,75
0x803f4e63173835d278371b8fb7f16e524f3d37ad,75
0x804084f1aef4995889eacc717e05989ce5a9cadc,20
0x8042256634aed75d7a9d94f5706071af647a0009,10
0x80427b8100525f71f16711d11ca8cc50dac6c9d1,65
0x80428f3d75eaa6e5c86b77bed441a8f513053e35,75
0x804335da616b6673ca27de28fa2183fb258810e6,80
0x8044562af4bb85485b460cc1d61f294b04d31e13,75
0x8044c8d388773ff0ee738c707febca98bf68470d,10
0x8045f1ede74d4102d29fce623f124004a895450e,80
0x8047637c1440e1fac2f55e569e48e36e78809d8e,75
0x80485c48eacfb2ace6295698368ea0435c7c5bf1,75
0x80486330ac60f226e68f66c2cf709c4e1df67b3a,60
0x8048b5fb8ee3d78c2bfc573f4110c36fb6224f06,10
0x8049618967a7f2f7c45f9d63f0e7bb2d0224dafd,70
0x8049eba2baa5d72b3dba66f136878fd6c9ee0806,47.5
0x804a258e8cf3ef0e55e6f41dabfb2384b8098358,75
0x804a6f4be37c6365ce79b29777654208478b04b5,75
0x804b244171d2a9916da61483434d5917f25a3aeb,75
0x804b25416765bccb5e6182cf827beaad5853b29a,10
0x804b26cd11c677636c31a87dcb8d9b1cebe7cdcc,10
0x804b789d649a5077b53231545519fd1eaeeabe6e,75
0x804eae95aad2d1f4bba3e6565555e2fea243b76e,75
0x804edbc4a14bffe40e20b3a2d99022ef71c643a4,70
0x804eec78621be9870f0b9736fa4a45a7e94b9686,52.5
0x804f15b23fb61b7ecd9d9028daa07faeb34220ef,75
0x804f1c818fb363ce9896b2485a5ef24b43fe2e9f,75
0x804f9e99804a14ff16b84d62789868211df2c7c3,10
0x80507a9f6fb02c8dbd7f0280f09960cda61d54bc,80
0x8050ee1975a3172c883d0b493395e9648f405eb2,75
0x80515b1db784301874e842b4704822b5a33c7f7a,75
0x80519b338d946044432a7e3f3104b11c4d6ab862,80
0x80530ce9c591bf6c05c43dad610249e0e0a7ab10,10
0x80537a705e81db3896e6267cc2a69512793d6e8b,75
0x805429b38fc20e716a550b0d1005891100575c05,75
0x805475098e2aa77cd651d4d7437960e01f1a8437,80
0x80554cb105a2d8d1c6d9a99c6058a57601ac0e9e,70
0x8055c2d13ce672105a29ed0fb04ebb6c03755877,80
0x8056a51e6b3af207c223f432f620d39f3918cc21,75
0x8056cb63b5552471cd5c799b6bfb2f90a53288c2,80
0x8056e0146609d5c5ed60e2b44c49936a38750667,2.5
0x805701d4d5b4a6aa4cb09547955410ae6c0fc0d9,80
0x8057a9a52e536b39b78fd0b8dfa404c7f777400b,70
0x8057b63d49de8bb4f1068419deebe2b77262eb41,80
0x8058435dac83cd35dfc85fc1493c20f236ad8d59,80
0x8058bd3a1ba69f053dd415e1dfd3a8dba8983618,70
0x80599664b45bf7d9698c67089d8b6df67c01cb1d,75
0x8059a221dc94ee1db6f24fd7d085904ab0daa8f7,75
0x8059eff40be68e653e262c30c2a6d4168d8cd368,80
0x805a1852a85ccb230808db9639e3e99c02042163,52.5
0x805ad866cd89dce2756337d42657b0f7e03d3623,80
0x805b8af970b70bd20bf8b025f5e9de7abfa78949,60
0x805bd6a697cb7786463e131ffae444c271a4f14d,75
0x805be583a353b96be76945b5090e8e56bb1da0b2,70
0x805c15e1f4d545e5110ba4981b35eae9cb75771d,10
0x805c2d45e18a93bc2d5ef7a32c628b86522ab971,75
0x805d16ff7678b82ab80eea13448c26e3bba573b7,75
0x805d50f6c36fc0d309237c260c568c4090faf7cb,2.5
0x805db3e9d914668b54bad916b35c379870ba895f,12.5
0x805e7e388eae3453c3549bfc58b54958befcd6bb,50
0x805e87f630dd99d06db4d5ca765e76d88af27b5f,70
0x805f66d0e9e37e96c243a4fbc52847b8e19cac43,80
0x8060e7a55cc87b6c26709de81783972c3b8f7a9d,0
0x8060ef7f84e9b65cb9f2e029a3d41b08a23bce32,10
0x8060fd7ec7b91f135f55e058279c6d77122b5dcb,75
0x8061c1ffb784f75a0bf78d0ae321ef9169b27587,75
0x8061f48f028d45a031f1b1a96c87a110db7b5855,52.5
0x806256da76fb4b237322d8f085a5bd15d6a8cbd1,10
0x8062ce17b71a31a8cf2da79c5d51e8e2f3fa5513,75
0x8062d4c5e656ffc46ba933d651359f9f884c531b,75
0x806325eb4c81f61d3559db5ede43b2031393c6b8,57.5
0x8063723aa7c8a4e48006110b7c2a360a60990320,10
0x8063ec42ef59224c441fbafdad466c8069ee0b49,75
0x80647f90df642f750ff4227a56b2bb05dec19267,75
0x80654aef4c6c6b3b229e5eb622a8966a3d3519ce,67.5
0x80662baa7805a715c8ff2766992d2996ed1204a4,60
0x80667b054002ca454be1edbfe56295b133c72312,75
0x8066c9adb99684ac2ca6ba0122286144da1273bf,70
0x80670f4416a17f468a8aab3828534028539cee11,10
0x8067113a8ed13411513e0744a50d6fa5ae6efaa0,80
0x806715d8591c1b032f9456d1b77927ed0c6cb247,80
0x806807f7c78c9739c4553b8ddc93d6dd2c0e642b,70
0x806885aed0d293e79b89c79cf8507e52649a9dce,70
0x8068bf0c14d9989535c806d6c0187e75537c1db7,75
0x806951aae98f993ab2731796d9c2269278e087e3,80
0x806a1382b4a75f9949cf3e3ee04bbee3d456e423,70
0x806ab1a38aecbb9be8017475d53b743b02dedcfc,75
0x806acba5507e157310e85b2e37eb03964202b064,60
0x806b39d34fa1336a58a3a260e661fd61afe41f85,45
0x806b800b65e559f58fe22ea053ab0fbc07f22286,70
0x806bb476a2f0884d9620c9947180b4a4181fb6fc,70
0x806c641f680b766705b7ae815e8121327f6a9000,75
0x806df314c5355fc8d2d884a9f3899f7f36a44879,70
0x806e02c0541d16546f9d3345d104de3f5858afd4,75
0x806e4feab95a1726d3163654648633f0a88981fa,70
0x806ead4810e730dd1d37d79392413fd47db8180c,80
0x806f2867d73ef514d2ee34819ca6f91fb0db101d,10
0x806f92d14ca843b9c1792308e5c1943365f7c1fd,80
0x806fe951afa13071399b2e0ff6b63012475c748f,80
0x806fe960e21c8f924719a22cf046932c37dea167,35
0x8071cb667c637b5ff5221b8453937e55f0d7ab3b,70
0x807265d0a127b69eecfda53e69fc99c74fcba304,52.5
0x8072e90a65c31fe6fb196c17931156dd6f76a4ab,80
0x80731b2c997dcf14f69e9b032ff8761fe9e8de3f,7.5
0x807390614230005885d8f849d7d0ebdf33562c8b,75
0x8073f00a822bb8aa2173f66acc3da6acbf25ff42,25
0x8074204fc255a75252997703baba213185c61f0c,10
0x8074bff070509c59ee01f284aa3a10a2305ddc7b,10
0x8075c800a4927466a13707065d9b6e4f51c30dd3,80
0x8075e9432d55c168d59cde6b02070744b0b28d60,12.5
0x8075ee2f82b502837b0ce92feb4e543d55d13cdd,80
0x8076a1552b57a017987d9611a363c1b1dd7ce9b0,17.5
0x8077816870146a3bd5274e14a44325d217b3421a,75
0x8079387493e54635392152dbf519fa701500874b,80
0x807988eda0f89bb6a7df10aa115a2fc0f36b34d5,80
0x8079b4befd01bed014dd1b42db8d5876d73b0aca,75
0x8079da767c8eabe77153cb1eaf24d046cf85ddb8,10
0x807a364ff96e8feac62310cd013fc471482678ee,70
0x807a59fdd8323aae95bbc63a05f4c7d9d928630a,7.5
0x807b3a58fd5ff57c1e7d3ae3139ba1559390897e,75
0x807b70b18cb3829dcfcdea5f9a9802f671fe27f3,25
0x807c4042c1c1b8cf88cd85a97a728408192ea3b8,70
0x807c742af20c803de9b7c7205e3272d67e870b18,52.5
0x807c99926eac4b31dee73bed49aa7b410ba13231,70
0x807d3c41ff41fc27c52ff5f2dc272083b131b034,60
0x807daba75e387461da954fa7c28122ae90f1dccd,80
0x807e52bc94a64ba26b6edb43a3be92ced5eb73c8,70
0x807e96ca4f238b08ebf5323638ec42ba2b7a49da,22.5
0x807fd1b48d37ad23cd03c0154e19971449441214,10
0x8080d56aec492b1a84fa0ff0c0504afc5abe895f,80
0x8080e3cdccaf4e3c9b644d8ff8f0f72fc982278b,70
0x808128463c4f48668735510cbbe887399ec3ef9f,80
0x80815ca90805ad379c67afc78b5f90b41a68af48,80
0x8082594b83c2e3d232ec79f3d0b7924f72141b7e,75
0x8082e6a10c5754a81b9266703d953ed0078a9788,75
0x8083009ef8f5cc223d458c5ae25bf6e62cb145e1,10
0x808304e04e672d22a4a20b9844e7358281cb8253,40
0x8083917e914adbb5625ceee636dd2245bd3f98e8,10
0x8083fa88ce1d988ba93430f204c17f53eece1ce5,80
0x8084078430239c31177e3ccc1c461293db7292d3,80
0x80842989b421182c460ecf048b7091c6d7b54811,75
0x80847dee55580b9ecd5c582fc6c579ede580a282,70
0x808509dfe6eb8daa9da97cea380419fac11df7d3,10
0x808605b4217bb9f321168deb21b19fa72c9a915d,70
0x8086dae28a47e67aed84eb6fe9e20cd2e8d02a07,10
0x8087174dbea8656d31c8208c029d9f73b15996d2,10
0x8087d9a4235e917366e497bf1c69be15bda156e6,75
0x80882533b4bc0fae5ec6192ebcf2627cc7e3e74b,10
0x80882b40d654afaee450526cea2e2e28f020e33d,10
0x8088a308474aa09e1cfc37c428ac0486fc6c2a51,75
0x8089373df536d7969ba3e6e1d8c6518d9d968158,80
0x80893b9bdec7d334b546e2273303d461e56f60e5,80
0x8089e5e73db225d2ee7ca972ed3ed3b5ec61dca1,70
0x808a033cb39b2e1f7d44201167350b6af7b13ab4,5
0x808a135484b21307092a332736ad2883f2b2ba9d,70
0x808ac8958ffcee0a5eb35897b6f1dac970811e77,75
0x808b0f9b058b10d0d9e498751924ee70967dce20,75
0x808b12f11309e78c7d57237960f8450b8b86d176,70
0x808c061b812b2e5005d5ba3b91af9794109213bf,75
0x808d4fe945574fa654abfa2bb7d4ca890688dacc,80
0x808d8c09c061b6087282c5d7a6254491a0407e68,75
0x808dc7eba039ccb271069b78da5b089a95f44491,10
0x808e867fe4c3899b8cf6e5083bb6f9c155545ae2,75
0x808f3989d64d70fda2d94bcefbacef7c37b007c7,72.5
0x8090bfb9c143ddd3be5baae3210b8e87135bcab2,10
0x80914c7fd2a155ba52971703d6689665e3565592,50
0x8091fa15922f66611b885c1893153260e0b36b2f,5
0x80927eb9ea6c029c7afa5250cc9baf9cdd2ba187,70
0x8093601f2c3a2746913ba133730561176fe1f5b4,12.5
0x80939f3f2c6b2313604302824af13b05c94bc22a,80
0x8093bf26dfe1fea2ffd632605d5d8c62ed7520b2,80
0x809505a32511e8d1a04cf40b15ca1ef86929cf4c,80
0x80954aeefefa86bf214128a3a82bc3c049324373,75
0x809699569dba6404f8f7aae207a8ecb9c7cfaba1,80
0x80979f658fa433e6c61af01481c09fb9bc79372f,10
0x8097a4ab3c8ba7b65b05316f0cfcdad28573598e,65
0x8097ed221beabcf347b2550763af193af14d7f07,75
0x8098e7903fddb9fa7fb3c1cb3562b7d47b8afd92,75
0x809a50a0142a634594d95eb6076dca25665d0aee,75
0x809a67821901131043a67ce499bc61993fded701,12.5
0x809aead72116c4c6b65a8410e427859909ca6d04,70
0x809b77730581fd2ef5ff65f192bf76df6db6ca35,75
0x809b78062a933acc4e50b4686eaac850ffe58d22,80
0x809c3eaa68cb4bc3565a2703f3c8c5e56f137ea9,75
0x809d79c5d9d7663cfd278c299f8a09bb7c6731c9,70
0x809e1e9ac57f97fc2b15b51274f534a02fcacf20,5
0x809e3bdf149b77d0c4a8fff8ac483b211f2c3466,10
0x809e42349a486a0198baf76c785ddc01ce52b754,80
0x809e9af65865bebe52e844beea94221f90699e19,75
0x809ee168f7145abcec9f713cb50c564cafe843cb,80
0x809efc6a5f5a38f819bbd09bd4274e2f145454a6,75
0x809f250b1565a87487c4a25837c6b2539e73948a,75
0x809f5eff8cd81944220f02e12ba4543cb01b54ee,80
0x809fac4c2a52eada2134121efd470864baaf1a1d,70
0x80a015b53a4f46b1bdb4e911df40c83155d2bcff,12.5
0x80a024f192abb6c7dec986fcaab33d3060035651,10
0x80a026a41d281691929af825845b2d6397ff92e0,80
0x80a05aa314eec5d0de53278342aa1bbcd5030c90,75
0x80a05dfae4a27624835c820f2418c696577562ce,75
0x80a1377f6f8b79204320e285054b557f68fe5d5a,75
0x80a1a5e4eddfbe70ee947c7e59e2aa9b44da68db,45
0x80a2307b110ebb3921d429310dfc62c6cbfeb145,80
0x80a2aee3e6801962879ae4e43594aabebc170def,75
0x80a2b10bcac520d27390ba3dde5d5cc3e4dccd66,70
0x80a31b65e4bf46ae271e1ffa56852ee04f547ea4,75
0x80a33042a3f0de70f9fc0d2ef8c8116fc3283af5,70
0x80a42ac2ed8b0fad544f1c2e5ee07aa480049256,5
0x80a495303b18326818472670c535f2e2455864de,55
0x80a568f2fd66f252498f54e07c21277f44304f0b,75
0x80a5ff8bb311e3330ae5cb5d5c754211d78ff75d,70
0x80a64df21f9842331102b1a9890ec7725fec1f67,67.5
0x80a754f75f45f62ec9c9944306d7aefade3712f8,80
0x80a82f9217df4ce2a4938a0148046ba394d9789b,65
0x80a888ef26b8eec915daa2ebc4fc9fbe9ae3d293,47.5
0x80a8b368ac99a84a2352bfc8f69912dd95ba5d57,75
0x80a91f288d821dc8dcd260ffcbd637ba9e5250d0,75
0x80a9b493db28a588afb9e1f42b0e9705fd135f23,65
0x80aa1c458f0e1d8b0bcc1903b6930756a429c7c4,42.5
0x80ab7788ae171d95ff69e960aad582221efc201a,75
0x80ac2e7c3e458af11b704c71da67d662469ef448,70
0x80ac580ec4aa85cb62ebe1796daf41bda1175c2c,75
0x80acbd4ce0ba452a69d1d4558f340934da0eb0b8,70
0x80ad953a7de6cdd0692a7e8385d0e2c7e9d1d709,80
0x80adc1bc955e916c0b962020f04564f95846fc2c,12.5
0x80ae6b3d03001cd93a4548fbf3f4f10b2083e003,62.5
0x80ae862212fe150f2d01ee800995f7fe45de76c6,2.5
0x80ae891fffe352101b8f3cc9e580153a61a8f89f,45
0x80aedd11287c35bbb7b3c5c8cc91a2c84a994309,55
0x80afd47c698cf653226cfaa4d93ba1d42a6c54c9,10
0x80b0496819dfcdf550dd411b7076bf7d9d284b72,80
0x80b060c89c8e4d5d09347e214f108aa0da99ffa7,10
0x80b1129dde252d82a008c5c71df06af5af90e071,80
0x80b14231533b997b57e69d28ad21892e8b66d7d8,80
0x80b1a33095500fc0d3b590db47cb950583b3fd00,10
0x80b348ba0741a7b7c46d3f10888d5b5f910a03e3,75
0x80b39b0ac5f5ac4e445ced91962d1ff270298bdc,10
0x80b4496f52cff9f36acf8d721853fa264762a4c8,75
0x80b44fc6ec7478e673e7d42e55968550b9ed072a,75
0x80b46ff6edb8cfe6a98732d1239c114eef94ec2b,40
0x80b483828f34be6cd8c6facf457c520a92f343c4,10
0x80b4cc5dae8e179ebfecfb128e496de23badb360,70
0x80b6048b5490ff0d55ef2988ff05d6e11a458237,70
0x80b647ab0503eced9b22b136de62e84280a3befa,80
0x80b743fe33ee22cbeb9adff7f5f34a620bc6a1fc,17.5
0x80b814ac859f706ed80269a7bdc98760b4d84847,60
0x80b81f5812f748e22b9dde325e7ad672574fbee7,27.5
0x80b8dd39140a0347c9707812f1128a40ef0fbce1,75
0x80b926c47189e034596d25ff6d82ea4e3cb9b4ff,75
0x80ba4173b74f22df274e68103c9a497bdea3bc21,75
0x80ba69c9836ea2e082937710d1518678c397f391,55
0x80baa1ddc18e9cf7d5979cab59ab4fd4f9d1c664,80
0x80bb0adbd851a08f39dd86fd717f57326ba39d82,70
0x80bb480fae6d84c5dcd84f9472758a5c4afc1b40,10
0x80bc596c36b731f89fbe814fb0cec62440fec24f,50
0x80bd1047090ab753acc0231ece43a79d067b4d7c,75
0x80bd6d5499fcac388dc7c93a1bae9dfffc24a630,75
0x80be7ac6593aaedbdbf5472966ff9baf30b32753,60
0x80bf063161ba670e9717d97c216b521395a9b944,10
0x80bf7a9c13cea642d5905cd75eb6e0082a85a0e1,55
0x80c088d72afa311e25454dd830e25700555dd577,75
0x80c198b32c1328c6b84cab081619395ea619bfc3,75
0x80c2b554ba6acbf313664e64935e42c3c6fce7e5,75
0x80c34fc701de7caf7036db13011dc843aa76d73c,22.5
0x80c3cfc78e06d4d51fee939c07d500776cf2faba,75
0x80c43c872f73b7153e791c79d5f669aa543c230a,25
0x80c4a4f6fa3cc7f3400a8ec058d064caab489443,10
0x80c509df57c61d8f94e2f9049b1aa965de8c817e,40
0x80c5b2478994bbea0dd74c0fb9fb848b3df07257,80
0x80c5d7bc68e0e3296656e044efc2a0f1ba813983,70
0x80c640fdb297e38115d45c98c192868068ef5d3b,10
0x80c67a72ca279f2e3c103e5575436fef720a1a3b,10
0x80c72e8555bb113d8e5ab55c12192e40223aacab,75
0x80c748fb2efb35460706e2a2f1c2d6f5ad427c72,65
0x80c774d841fc5f7481e56bd2a8dc2bf93533641c,10
0x80c7e0a91f0ebaba8f576988b5b88d78b277fada,2.5
0x80c7e5ced3f3e16fdd3ffda4b90ccd63f18c2108,80
0x80c953121854debb4fc797057c6e5be4c0d5c233,45
0x80c9963a6c990f12c1ceafb8570fa07444fd6069,70
0x80ca847d938a6b0768003f9c3c15544a09f1165b,75
0x80cb26582467a176f55de96441ad55341a621451,80
0x80cb77fbe906b8d5d0c5fc3875e186f3a07f9431,80
0x80cc32936310159c15490c4a6b1ccb8e48ba9368,10
0x80cd159d5a3b766d4c57d92acf36b84db89b6987,75
0x80cec4d28f9b805b5702a09ee963bd6a870f1d97,80
0x80cee509127ed1232fb414de76c115410a7ef355,80
0x80cf575f458321b811c13584025aea09141dd700,75
0x80cf6890106249a4d6a482117170ab8e2552fcbc,80
0x80d06394df4f6ec182f32fc0bbccd735b989d225,75
0x80d0919d50518e864cfc3ebd6c4863a8643cfaa2,10
0x80d0e958c3bda85fe0284ad980a57769b374db9c,75
0x80d10df0a64240ae47c3fc01f3a30c7598026d5a,40
0x80d12204c6191b5891104bc99c8e151fb6d28d7e,80
0x80d1f16bef7ded0c64a26f3a5701558da663c1ec,80
0x80d280551f162911fb33303271260b56cee65416,55
0x80d2930bf3503592e0819aebd8f5f8539e6ee675,10
0x80d2df2347dcc62136f31e39cc09dfd40fd76b3b,75
0x80d2e8a1770ef367e38c6f8648a4b55bd5be25b4,5
0x80d3743a9d3b792289d4d5d6d5e3a9d4ae4810e1,75
0x80d3803154e13e3a787fedf07504c263b63b8632,35
0x80d3d3a70f435a13de9da7cc0ec02f6dac26aeb2,10
0x80d3fbd780ea3601300849c24e51c309da64ac0f,80
0x80d4d3436c63b59d999c9a78f813c132b100d8d3,80
0x80d4e707ace73d2560338957274000040836cc6d,80
0x80d585acad3b37be387360e205553de40ec16e05,75
0x80d71dda9f303a39b211d69d7df5b864dc724c6a,80
0x80d7b827eab80f0606addbff320cc196733fbc55,37.5
0x80d8f5c6a392b9fc9b9cb67322c74075584a8ebb,5
0x80d9175245468032eb4c1ec1a72eb4fceb45d20e,75
0x80d9784895a61cf16860ee5126be70216c52a6f9,25
0x80d9ad02d03c425914b90383ee309a08d19be2e3,10
0x80db91c64fce8e735fcc43a9e7a2efcf0fb8c973,55
0x80dcb6f51f9a0b287abfcffeb198e5675353e00a,12.5
0x80dd80cd25785825ae84e53d677b45cc028abaa5,75
0x80dd956fb6e6c6e404d590489f9a3d16851cf9d9,10
0x80ddb044030120d8956d38d4426f089ba0470d17,80
0x80df7ec3510a07b639243ec13bdadd3f9986760b,52.5
0x80dfb5187a62f1c00dd27ba241e6984080574d87,12.5
0x80e1438f807ea7880777e9cb5cb74b25a2e24ff1,55
0x80e1d96606a624684fc23d62332fc36397d0913a,80
0x80e1f56e258e870b9787d27573585278775d77b6,80
0x80e245faa1b644821dc8ab3dc03b7a4a7b83d9f1,10
0x80e2716c6eaa6d69143994d0d1f3197eb2010aae,15
0x80e27d3262979740e6240f87ede916eb061c12db,75
0x80e2beeb5e4b6c06ea6ce6dc862eea0cccddcf3d,50
0x80e2df001bca65ad4496aadcfaf8ffce069a0a13,10
0x80e33a763413d23c16204f5d3b890062702eaee9,75
0x80e33f3a9b79028c6846b55486194a46e9d39597,52.5
0x80e45bcfbc9e10cfe20226e582257a7c5c1182e9,75
0x80e587194ea50b1e2acd39de68ea670ab4d51b05,80
0x80e5e82815b7bed6dc66fcfc36dd692827dabe50,80
0x80e6374ffd78d9add5bb150ab915b7762324b3a2,80
0x80e69952b2585aeb6608fc10ee0d29449c3e7bdf,5
0x80e69c3fb7c0868e1b84395dd4ddcf6644c29104,70
0x80e6c5905b88ce65c14b7aa1c8ad145afb8577cc,55
0x80e71dbcdd38f4674469753694da6989f6ae9e5a,75
0x80e858491bc149a77741d22d7a4bfd14be39b0dc,75
0x80ea494dd4282691eaf29f3516074ad637b9b47f,10
0x80ec07b1fa668832c7ea478f0af9605a7204b852,75
0x80ec6560387170c2a30251fbd70ea993705f7f9b,52.5
0x80ec725e5a6cde36fbb30effe2515b2ec312c1ad,80
0x80ecde0d1f7fe7f17d0de7041c5d8c43b882bbfb,80
0x80ed042715039ce55ef72264958f54114c9c64e2,65
0x80edf20024f7e8638880f68323869211d65b4d56,75
0x80edf4ff820c4d61d3df86df1974234a7cb9e8c6,30
0x80ee116bd9989827409d7e12c807c1f6d017dbb5,80
0x80eea16b2451158668a8f4eec32e08549d4032ba,75
0x80eee238d32869bfe940560515caa26258ef7da9,27.5
0x80ef83d2fd63f77e9d9a93302dd780000f5d51dd,75
0x80eff5f871f3fcb8767b9b64ac564244751104ca,40
0x80f00a3e340f2d2b81a45e0c869324c804000e67,75
0x80f01502faeababd618552a6e93247292670160e,20
0x80f02fab379ba6ba8d05c0a0c32c9ad31bc8fae3,75
0x80f0535eac7e26423ae0cefde758b78e56c8db3e,2.5
0x80f09167a716e266fe34c1ab466a62ad3d1cea63,70
0x80f132facff9da7dfac16a30a2a480a6646af299,2.5
0x80f16185adcb3a6271e94645a2d832575aab342c,2.5
0x80f21d295d5b20162ffb295328781b5bd1d4b204,10
0x80f3dfab0ac23604d985270aa649d2a1e5b0bed3,75
0x80f502c775123c03094d7f0e571291528157f1dd,10
0x80f50e0e15354b7485f70bfd195a5d9d2b18a2c6,45
0x80f525eb15649869fb355784e44170a84ff7df14,55
0x80f542cdb44195f771561982edc96f0154fb1ea9,80
0x80f5c1c04190872b825222350d51f13c7c6072f0,80
0x80f60a3fabaed781818af1ce40702fbddb8250f4,75
0x80f6fea35ce4f41e9b5533c333933359e67bddfd,75
0x80f71aa6df0e760ffef0ca769ef87a2d296e68f7,70
0x80f78daa2beccf53b6dc2f451d9f44704def7783,75
0x80f7a71063a81679ef77c02f230e29b309cb209c,80
0x80f7bd4a48d1e3c85233c1446e1cec3a6bb205fb,10
0x80f849a5e7cb6cf07f1146135bc9c6bff3f004f8,17.5
0x80f9130e69f4de49dd1d2585b1c294e8d02e56f8,70
0x80f963fe2208e3935bcf45a3743ed126d06e6238,80
0x80f9b81c9d372ca12fcd009c6861dd37bd002f69,75
0x80fad6f0cd04e8a142e0d8c44aa69237bad38228,70
0x80fbb59e39af7046a24304c8be1e0e9b9d204298,80
0x80fc1b73fae68b15119e9ee956b34736ac5ee7c4,80
0x80ff478f02620bfa646765d92b9bf3bd7ce000e9,75
0x810020e6c69755b02604b431634352829050ac43,10
0x8100343561637c3ec6c0e119894ca488b5273f0d,52.5
0x810045bcf3d718d3ca0789dddddc06da5e33d624,70
0x81018512d1af8a6993fcb743f886dca31856f2a6,10
0x8101dd7ba5823b57e3e82cbea1bf64371ba4cd2a,5
0x810285b6fc10c50f881e3b43984f6dc3bed28f59,15
0x8103b3690a53f988984119dd7d6617788547b661,10
0x81041265f545e572f3b6f781a7d8da4af976f60b,80
0x810483b0137f516d456f10a66b6209954eb88792,70
0x81053acea500a3738f9ed3f5f24c79a71ab12f8d,55
0x8105b68c794bbaab7fdcdc052a5cb7c696944e0a,75
0x8105ce6abc7cc5b17282a5162504bfab75864b0d,75
0x8106537a133ec4f3beaf821b75f47e4dfd182735,65
0x8106bedd2177db615ebb7ccda4280b0fdfc8b1cf,70
0x810742c41e2ec23c44b3eed10794f5e1b113cfea,75
0x81086a00028e5bf5d8391a95cf345e754101b79c,80
0x81087a9d507fd0e9cf92877f6a3143a4920a9b20,80
0x81091907dbc34c92e4ce21efaaeda91c6174147a,80
0x8109595e8498d7f57eed1edf79e87baa52c8ae8b,70
0x8109c4831301c0e931ea745c74c6f51966e3b7aa,80
0x810a569e0d17fab1c2ed29e75f17927a59e80eea,75
0x810a67e0516750a62abd1520529a7b20a9ff7ab1,70
0x810ab0fc2dfdbeec0d5bd148482db18c209d01ff,80
0x810bf6c08e711d2ca0375834e7fd8384d77aa827,75
0x810c443388513693548c029c70c82c61e24cf33e,75
0x810cb958d8b7776abca61e31d5751a7ab22aadae,75
0x810d713bc861e9f661914ffb03d940afb934f11b,70
0x810d7ec5920996907e0376af3c63b00f1588b4fc,80
0x810eafcb49f9e1a65e740d36057500b43367da39,10
0x810ed56431c1c029ff92635654d9970d26d49f43,70
0x810f6b177cc706ac7f069d31acee70fd62c98019,80
0x811266c053159ec9adb5b5a86cf2f009bc19a076,70
0x8113774584f1b22fc66f31420c9ad3f9bac5d9d7,10
0x8113c066c0b686f757c6cb93692dd36d7e27a81c,20
0x81147cba423f6ac04165daa151286670de46ed28,30
0x8114ea79aca0d336fdecd9b66cbb073cd1bd11d0,75
0x81152a2746fc3356571b662a0c45cf5b7d805476,47.5
0x811551e32f4ccfd87b8e0c19ba0cd0a52d78212f,75
0x81157036b1b2f7404f1ba968cc54b676e222cb36,75
0x8115ae0235e5adc5b236c3d3a696d23acf1129e8,75
0x8115cf24d5d34b6f6b5c014e751b2920f8764181,10
0x8115d385a435ef015ef809862122a12761abdb33,75
0x8116144bc93ac1847babb3b3bb60d1323aea1c38,10
0x811669ec52c4d0a5d5e4ff437c623c5b9286f848,75
0x8116f6467c8898bc63a263758b3b2a783186afad,80
0x8117532533b8881b1611c04be67297fe32a15d1c,75
0x81175602c6d6208339e210816fa4f4f412ec800a,80
0x8117afa5a3611460a44172306585d70cba4688bb,42.5
0x81189ab4ed0e205b4df3d13e678694b20241aa36,60
0x8119074f4e2563c5a42c47284a81b87aea43a236,42.5
0x8119452c4514ad67ef4f0de3eac08c8754a75ef1,10
0x8119665924bb950269a4a5521c35a39231e35f07,80
0x8119ed4e5558e9be0864d0e880a25b215b4c0ef2,10
0x811a174d2d34726ad7988e0f3ee39f2754e64079,80
0x811b3e6f974672add67680f7a2e8ee2ecb9c0112,27.5
0x811bc9e3bd397ed787f967fda8bf2264f4f867ae,75
0x811c7ff8d604a9a08d04bfc1f9605f5f525cedf3,80
0x811cb8dcb349f53a41710d1245357eccb01234fc,80
0x811d0f1e6593acfe155546eade82a6baf8c8e392,80
0x811d327a3b9ee6f33a12f0e879fb7bb9a644ef44,55
0x811dc09049dfeef30bf1d42bcd747eb21356e3b9,80
0x811eb9b34de3232599230edb7ca516aa1c1379bc,75
0x811f035e78875ce7d2768c8d0adee95fd7f25fee,80
0x811f04b84000588686a291a909f7c9a43017e0e8,75
0x811f5866e3cfb1188cf87d1d764064aeac47b826,52.5
0x812150c761aaed019e5a0d7aadf1da45970c134d,75
0x81218d30d0af959c5dc047c1bf0fc9f758cc1695,70
0x8121f1fa847149940228e482ef6c3c55d80f211b,75
0x81220170001c3067265a595f8ccf766245076f8d,10
0x81233a95e5d32487bc6320cccea751440e8df748,70
0x812368c6f2592d2d2f180886df2c95df8a4c26fb,10
